method,seed,scenario,episode,window,mean_strength,nonzero_fraction,mean_comm_fraction,pair_support_strong,pair_rates
full,0,dropout030_delay2_relay_failure,51,pre_failure,0.20000000298023224,0.2,0.7777777777777778,0,"0.000,0.450,0.000,0.000,0.000,0.000,0.600,0.750,0.000"
full,0,dropout030_delay2_relay_failure,51,early_post_failure,0.09259258955717087,0.09259259259259259,0.46296296296296297,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.500,0.167,0.000"
full,0,dropout030_delay2_relay_failure,51,pre_recovery,0.09259258955717087,0.09259259259259259,0.46296296296296297,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.500,0.167,0.000"
full,0,dropout030_delay2_relay_failure,48,pre_failure,0.23333333432674408,0.23333333333333334,0.7944444444444444,0,"0.000,0.600,0.000,0.000,0.000,0.000,0.750,0.750,0.000"
full,0,dropout030_delay2_relay_failure,48,early_post_failure,0.0972222238779068,0.09722222222222222,0.5138888888888888,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.875,0.000,0.000"
full,0,dropout030_delay2_relay_failure,48,pre_recovery,0.0972222238779068,0.09722222222222222,0.5138888888888888,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.875,0.000,0.000"
full,0,dropout030_delay2_relay_failure,53,pre_failure,0.2222222238779068,0.2222222222222222,0.75,0,"0.000,0.700,0.000,0.000,0.000,0.000,0.450,0.850,0.000"
full,0,dropout030_delay2_relay_failure,53,early_post_failure,0.08888889104127884,0.08888888888888889,0.5333333333333333,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.200,0.000"
full,0,dropout030_delay2_relay_failure,53,pre_recovery,0.08888889104127884,0.08888888888888889,0.5333333333333333,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.200,0.000"
full,0,dropout030_delay2_relay_failure,52,pre_failure,0.20000000298023224,0.2,0.7777777777777778,0,"0.000,0.600,0.000,0.000,0.000,0.000,0.550,0.650,0.000"
full,0,dropout030_delay2_relay_failure,52,early_post_failure,0.0555555559694767,0.05555555555555555,0.48148148148148145,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000"
full,0,dropout030_delay2_relay_failure,52,pre_recovery,0.0555555559694767,0.05555555555555555,0.48148148148148145,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000"
full,0,dropout030_delay2_relay_failure,54,pre_failure,0.21111111342906952,0.2111111111111111,0.7722222222222223,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.550,0.700,0.000"
full,0,dropout030_delay2_relay_failure,54,early_post_failure,0.1111111119389534,0.1111111111111111,0.5185185185185185,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.167,0.000"
full,0,dropout030_delay2_relay_failure,54,pre_recovery,0.1111111119389534,0.1111111111111111,0.5185185185185185,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.167,0.000"
full,0,dropout030_delay2_relay_failure,55,pre_failure,0.22777777910232544,0.22777777777777777,0.8055555555555556,0,"0.000,0.750,0.000,0.000,0.000,0.000,0.650,0.650,0.000"
full,0,dropout030_delay2_relay_failure,55,early_post_failure,0.1111111119389534,0.1111111111111111,0.5740740740740741,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.167,0.000"
full,0,dropout030_delay2_relay_failure,55,pre_recovery,0.1111111119389534,0.1111111111111111,0.5740740740740741,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.167,0.000"
full,0,dropout030_delay2_relay_failure,56,pre_failure,0.23333333432674408,0.23333333333333334,0.8055555555555556,0,"0.000,0.850,0.000,0.000,0.000,0.000,0.450,0.800,0.000"
full,0,dropout030_delay2_relay_failure,56,early_post_failure,0.13333334028720856,0.13333333333333333,0.5555555555555556,0,"0.000,0.200,0.000,0.000,0.000,0.000,0.800,0.200,0.000"
full,0,dropout030_delay2_relay_failure,56,pre_recovery,0.13333334028720856,0.13333333333333333,0.5555555555555556,0,"0.000,0.200,0.000,0.000,0.000,0.000,0.800,0.200,0.000"
full,0,dropout030_delay2_relay_failure,58,pre_failure,0.23888888955116272,0.2388888888888889,0.7944444444444444,0,"0.000,0.750,0.000,0.000,0.000,0.000,0.500,0.900,0.000"
full,0,dropout030_delay2_relay_failure,58,early_post_failure,0.06666667014360428,0.06666666666666667,0.4888888888888889,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000"
full,0,dropout030_delay2_relay_failure,58,pre_recovery,0.06666667014360428,0.06666666666666667,0.4888888888888889,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000"
full,0,dropout030_delay2_relay_failure,57,pre_failure,0.23333333432674408,0.23333333333333334,0.7722222222222223,0,"0.000,0.800,0.000,0.000,0.000,0.000,0.450,0.850,0.000"
full,0,dropout030_delay2_relay_failure,57,early_post_failure,0.1269841343164444,0.12698412698412698,0.5555555555555556,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.857,0.143,0.000"
full,0,dropout030_delay2_relay_failure,57,pre_recovery,0.1269841343164444,0.12698412698412698,0.5555555555555556,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.857,0.143,0.000"
full,0,dropout030_delay2_relay_failure,59,pre_failure,0.20000000298023224,0.2,0.7,0,"0.000,0.850,0.000,0.000,0.000,0.000,0.450,0.500,0.000"
full,0,dropout030_delay2_relay_failure,59,early_post_failure,0.0793650820851326,0.07936507936507936,0.5079365079365079,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.571,0.000,0.000"
full,0,dropout030_delay2_relay_failure,59,pre_recovery,0.0793650820851326,0.07936507936507936,0.5079365079365079,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.571,0.000,0.000"
full,0,dropout030_delay2_relay_failure,60,pre_failure,0.22777777910232544,0.22777777777777777,0.8111111111111111,0,"0.000,0.900,0.000,0.000,0.000,0.000,0.500,0.650,0.000"
full,0,dropout030_delay2_relay_failure,60,early_post_failure,0.09259258955717087,0.09259259259259259,0.48148148148148145,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,0,dropout030_delay2_relay_failure,60,pre_recovery,0.09259258955717087,0.09259259259259259,0.48148148148148145,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,0,dropout030_delay2_relay_failure,62,pre_failure,0.22777777910232544,0.22777777777777777,0.75,0,"0.000,0.700,0.000,0.000,0.000,0.000,0.500,0.850,0.000"
full,0,dropout030_delay2_relay_failure,62,early_post_failure,0.1111111119389534,0.1111111111111111,0.5555555555555556,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,0,dropout030_delay2_relay_failure,62,pre_recovery,0.1111111119389534,0.1111111111111111,0.5555555555555556,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,0,dropout030_delay2_relay_failure,63,pre_failure,0.23888888955116272,0.2388888888888889,0.7611111111111111,0,"0.000,0.750,0.000,0.000,0.000,0.000,0.650,0.750,0.000"
full,0,dropout030_delay2_relay_failure,63,early_post_failure,0.0793650820851326,0.07936507936507936,0.5238095238095238,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.571,0.000,0.000"
full,0,dropout030_delay2_relay_failure,63,pre_recovery,0.0793650820851326,0.07936507936507936,0.5238095238095238,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.571,0.000,0.000"
full,0,dropout030_delay2_relay_failure,61,pre_failure,0.20000000298023224,0.2,0.7833333333333333,0,"0.000,0.600,0.000,0.000,0.000,0.000,0.500,0.700,0.000"
full,0,dropout030_delay2_relay_failure,61,early_post_failure,0.05820105969905853,0.0582010582010582,0.4973544973544973,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.524,0.000,0.000"
full,0,dropout030_delay2_relay_failure,64,pre_failure,0.21111111342906952,0.2111111111111111,0.8,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.650,0.600,0.000"
full,0,dropout030_delay2_relay_failure,64,early_post_failure,0.08888889104127884,0.08888888888888889,0.5555555555555556,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.200,0.000"
full,0,dropout030_delay2_relay_failure,64,pre_recovery,0.08888889104127884,0.08888888888888889,0.5555555555555556,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.200,0.000"
full,0,dropout030_delay2_relay_failure,65,pre_failure,0.21111111342906952,0.2111111111111111,0.7888888888888889,0,"0.000,0.850,0.000,0.000,0.000,0.000,0.500,0.550,0.000"
full,0,dropout030_delay2_relay_failure,65,early_post_failure,0.0793650820851326,0.07936507936507936,0.5396825396825397,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.429,0.143,0.000"
full,0,dropout030_delay2_relay_failure,65,pre_recovery,0.0793650820851326,0.07936507936507936,0.5396825396825397,0,"0.000,0.143,0.000,0.000,0.000,0.000,0.429,0.143,0.000"
full,0,dropout030_delay2_relay_failure,67,pre_failure,0.21666666865348816,0.21666666666666667,0.7944444444444444,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.500,0.800,0.000"
full,0,dropout030_delay2_relay_failure,67,early_post_failure,0.0972222238779068,0.09722222222222222,0.5277777777777778,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.625,0.125,0.000"
full,0,dropout030_delay2_relay_failure,67,pre_recovery,0.0972222238779068,0.09722222222222222,0.5277777777777778,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.625,0.125,0.000"
full,0,dropout030_delay2_relay_failure,66,pre_failure,0.20555555820465088,0.20555555555555555,0.7833333333333333,0,"0.000,0.600,0.000,0.000,0.000,0.000,0.600,0.650,0.000"
full,0,dropout030_delay2_relay_failure,66,early_post_failure,0.1111111119389534,0.1111111111111111,0.5132275132275133,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.905,0.048,0.000"
full,0,dropout030_delay2_relay_failure,68,pre_failure,0.22777777910232544,0.22777777777777777,0.7444444444444445,0,"0.000,0.850,0.000,0.000,0.000,0.000,0.450,0.750,0.000"
full,0,dropout030_delay2_relay_failure,68,early_post_failure,0.1111111119389534,0.1111111111111111,0.5,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,0,dropout030_delay2_relay_failure,68,pre_recovery,0.1111111119389534,0.1111111111111111,0.5,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,0,dropout030_delay2_relay_failure,69,pre_failure,0.22777777910232544,0.22777777777777777,0.7555555555555555,0,"0.000,0.700,0.000,0.000,0.000,0.000,0.600,0.750,0.000"
full,0,dropout030_delay2_relay_failure,69,early_post_failure,0.1111111119389534,0.1111111111111111,0.5416666666666666,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.750,0.125,0.000"
full,0,dropout030_delay2_relay_failure,69,pre_recovery,0.1111111119389534,0.1111111111111111,0.5416666666666666,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.750,0.125,0.000"
full,0,dropout030_delay2_relay_failure,70,pre_failure,0.23888888955116272,0.2388888888888889,0.8055555555555556,0,"0.000,0.450,0.000,0.000,0.000,0.000,0.900,0.800,0.000"
full,0,dropout030_delay2_relay_failure,70,early_post_failure,0.095238097012043,0.09523809523809523,0.5026455026455027,0,"0.000,0.048,0.000,0.000,0.000,0.000,0.762,0.048,0.000"
full,0,dropout030_delay2_relay_failure,71,pre_failure,0.20555555820465088,0.20555555555555555,0.7333333333333333,0,"0.000,0.550,0.000,0.000,0.000,0.000,0.600,0.700,0.000"
full,0,dropout030_delay2_relay_failure,71,early_post_failure,0.0793650820851326,0.07936507936507936,0.5026455026455027,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.048,0.000"
full,0,dropout030_delay2_relay_failure,74,pre_failure,0.24444444477558136,0.24444444444444444,0.8,0,"0.000,0.700,0.000,0.000,0.000,0.000,0.850,0.650,0.000"
full,0,dropout030_delay2_relay_failure,74,early_post_failure,0.1111111119389534,0.1111111111111111,0.5238095238095238,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.143,0.000"
full,0,dropout030_delay2_relay_failure,74,pre_recovery,0.1111111119389534,0.1111111111111111,0.5238095238095238,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.143,0.000"
full,0,dropout030_delay2_relay_failure,73,pre_failure,0.23888888955116272,0.2388888888888889,0.8388888888888889,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.800,0.700,0.000"
full,0,dropout030_delay2_relay_failure,73,early_post_failure,0.0833333358168602,0.08333333333333333,0.5,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000"
full,0,dropout030_delay2_relay_failure,73,pre_recovery,0.0833333358168602,0.08333333333333333,0.5,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000"
full,0,dropout030_delay2_relay_failure,72,pre_failure,0.18333333730697632,0.18333333333333332,0.7222222222222222,0,"0.000,0.600,0.000,0.000,0.000,0.000,0.500,0.550,0.000"
full,0,dropout030_delay2_relay_failure,72,early_post_failure,0.09876543283462524,0.09876543209876543,0.5061728395061729,0,"0.000,0.111,0.000,0.000,0.000,0.000,0.667,0.111,0.000"
full,0,dropout030_delay2_relay_failure,72,pre_recovery,0.09876543283462524,0.09876543209876543,0.5061728395061729,0,"0.000,0.111,0.000,0.000,0.000,0.000,0.667,0.111,0.000"
full,0,dropout030_delay2_relay_failure,75,pre_failure,0.23333333432674408,0.23333333333333334,0.7722222222222223,0,"0.000,0.700,0.000,0.000,0.000,0.000,0.650,0.750,0.000"
full,0,dropout030_delay2_relay_failure,75,early_post_failure,0.095238097012043,0.09523809523809523,0.5079365079365079,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.810,0.048,0.000"
full,0,dropout030_delay2_relay_failure,79,pre_failure,0.25,0.25,0.7944444444444444,0,"0.000,0.700,0.000,0.000,0.000,0.000,0.750,0.800,0.000"
full,0,dropout030_delay2_relay_failure,79,early_post_failure,0.0634920671582222,0.06349206349206349,0.42857142857142855,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.571,0.000,0.000"
full,0,dropout030_delay2_relay_failure,79,pre_recovery,0.0634920671582222,0.06349206349206349,0.42857142857142855,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.571,0.000,0.000"
full,0,dropout030_delay2_relay_failure,76,pre_failure,0.22777777910232544,0.22777777777777777,0.7777777777777778,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.800,0.600,0.000"
full,0,dropout030_delay2_relay_failure,76,early_post_failure,0.0833333358168602,0.08333333333333333,0.5416666666666666,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.500,0.125,0.000"
full,0,dropout030_delay2_relay_failure,76,pre_recovery,0.0833333358168602,0.08333333333333333,0.5416666666666666,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.500,0.125,0.000"
full,0,dropout030_delay2_relay_failure,77,pre_failure,0.17777778208255768,0.17777777777777778,0.7166666666666667,0,"0.000,0.550,0.000,0.000,0.000,0.000,0.450,0.600,0.000"
full,0,dropout030_delay2_relay_failure,77,early_post_failure,0.0694444477558136,0.06944444444444445,0.4583333333333333,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.125,0.000"
full,0,dropout030_delay2_relay_failure,77,pre_recovery,0.0694444477558136,0.06944444444444445,0.4583333333333333,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.125,0.000"
full,0,dropout030_delay2_relay_failure,78,pre_failure,0.1944444477558136,0.19444444444444445,0.7444444444444445,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.600,0.500,0.000"
full,0,dropout030_delay2_relay_failure,78,early_post_failure,0.0972222238779068,0.09722222222222222,0.5,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.625,0.125,0.000"
full,0,dropout030_delay2_relay_failure,78,pre_recovery,0.0972222238779068,0.09722222222222222,0.5,0,"0.000,0.125,0.000,0.000,0.000,0.000,0.625,0.125,0.000"
full,0,dropout030_delay2_relay_failure,80,pre_failure,0.21666666865348816,0.21666666666666667,0.8055555555555556,0,"0.000,0.850,0.000,0.000,0.000,0.000,0.550,0.550,0.000"
full,0,dropout030_delay2_relay_failure,80,early_post_failure,0.13333334028720856,0.13333333333333333,0.5777777777777777,0,"0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.200,0.000"
full,0,dropout030_delay2_relay_failure,80,pre_recovery,0.13333334028720856,0.13333333333333333,0.5777777777777777,0,"0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.200,0.000"
full,0,dropout030_delay2_relay_failure,83,pre_failure,0.1944444477558136,0.19444444444444445,0.7111111111111111,0,"0.000,0.650,0.000,0.000,0.000,0.000,0.500,0.600,0.000"
full,0,dropout030_delay2_relay_failure,83,early_post_failure,0.1111111119389534,0.1111111111111111,0.5777777777777777,0,"0.000,0.200,0.000,0.000,0.000,0.000,0.600,0.200,0.000"
full,0,dropout030_delay2_relay_failure,83,pre_recovery,0.1111111119389534,0.1111111111111111,0.5777777777777777,0,"0.000,0.200,0.000,0.000,0.000,0.000,0.600,0.200,0.000"
full,0,dropout030_delay2_relay_failure,81,pre_failure,0.21666666865348816,0.21666666666666667,0.8111111111111111,0,"0.000,0.900,0.000,0.000,0.000,0.000,0.600,0.450,0.000"
full,0,dropout030_delay2_relay_failure,81,early_post_failure,0.1111111119389534,0.1111111111111111,0.5238095238095238,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.143,0.000"
full,0,dropout030_delay2_relay_failure,81,pre_recovery,0.1111111119389534,0.1111111111111111,0.5238095238095238,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.143,0.000"
full,0,dropout030_delay2_relay_failure,82,pre_failure,0.21666666865348816,0.21666666666666667,0.8055555555555556,0,"0.000,0.600,0.000,0.000,0.000,0.000,0.600,0.750,0.000"
full,0,dropout030_delay2_relay_failure,82,early_post_failure,0.0634920671582222,0.06349206349206349,0.49206349206349204,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.429,0.143,0.000"
full,0,dropout030_delay2_relay_failure,82,pre_recovery,0.0634920671582222,0.06349206349206349,0.49206349206349204,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.429,0.143,0.000"
full,0,dropout030_delay2_relay_failure,87,pre_failure,0.21111111342906952,0.2111111111111111,0.8111111111111111,0,"0.000,0.550,0.000,0.000,0.000,0.000,0.600,0.750,0.000"
full,0,dropout030_delay2_relay_failure,87,early_post_failure,0.13333334028720856,0.13333333333333333,0.5777777777777777,0,"0.000,0.200,0.000,0.000,0.000,0.000,0.800,0.200,0.000"
full,0,dropout030_delay2_relay_failure,87,pre_recovery,0.13333334028720856,0.13333333333333333,0.5777777777777777,0,"0.000,0.200,0.000,0.000,0.000,0.000,0.800,0.200,0.000"
full,0,dropout030_delay2_relay_failure,84,pre_failure,0.18333333730697632,0.18333333333333332,0.7388888888888889,0,"0.000,0.550,0.000,0.000,0.000,0.000,0.300,0.800,0.000"
full,0,dropout030_delay2_relay_failure,84,early_post_failure,0.1111111119389534,0.1111111111111111,0.5555555555555556,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.833,0.000,0.000"
full,0,dropout030_delay2_relay_failure,84,pre_recovery,0.1111111119389534,0.1111111111111111,0.5555555555555556,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.833,0.000,0.000"
full,0,dropout030_delay2_relay_failure,86,pre_failure,0.2611111104488373,0.2611111111111111,0.7722222222222223,0,"0.000,0.900,0.000,0.000,0.000,0.000,0.750,0.700,0.000"
full,0,dropout030_delay2_relay_failure,86,early_post_failure,0.1111111119389534,0.1111111111111111,0.5740740740740741,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,0,dropout030_delay2_relay_failure,86,pre_recovery,0.1111111119389534,0.1111111111111111,0.5740740740740741,0,"0.000,0.167,0.000,0.000,0.000,0.000,0.667,0.167,0.000"
full,0,dropout030_delay2_relay_failure,85,pre_failure,0.22777777910232544,0.22777777777777777,0.7611111111111111,0,"0.000,0.550,0.000,0.000,0.000,0.000,0.600,0.900,0.000"
full,0,dropout030_delay2_relay_failure,85,early_post_failure,0.09876543283462524,0.09876543209876543,0.5185185185185185,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.778,0.111,0.000"
full,0,dropout030_delay2_relay_failure,85,pre_recovery,0.09876543283462524,0.09876543209876543,0.5185185185185185,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.778,0.111,0.000"
full,0,dropout030_delay2_relay_failure,88,pre_failure,0.2222222238779068,0.2222222222222222,0.7777777777777778,0,"0.000,0.750,0.000,0.000,0.000,0.000,0.700,0.550,0.000"
full,0,dropout030_delay2_relay_failure,88,early_post_failure,0.14814814925193787,0.14814814814814814,0.5555555555555556,0,"0.000,0.167,0.000,0.000,0.000,0.000,1.000,0.167,0.000"
full,0,dropout030_delay2_relay_failure,88,pre_recovery,0.14814814925193787,0.14814814814814814,0.5555555555555556,0,"0.000,0.167,0.000,0.000,0.000,0.000,1.000,0.167,0.000"
full,0,dropout030_delay2_relay_failure,91,pre_failure,0.21666666865348816,0.21666666666666667,0.7888888888888889,0,"0.000,0.750,0.000,0.000,0.000,0.000,0.500,0.700,0.000"
full,0,dropout030_delay2_relay_failure,91,early_post_failure,0.1111111119389534,0.1111111111111111,0.5370370370370371,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.167,0.000"
full,0,dropout030_delay2_relay_failure,91,pre_recovery,0.1111111119389534,0.1111111111111111,0.5370370370370371,0,"0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.167,0.000"
